,0,1,2,3,4,5,6,7,8,9,10
2018/2/2,-4.52641479,-0.221702092,-4.573593943,-2.942398632,-0.252789039,0.061851628,-2.146042012,-1.160907787,-14.52027066,0.21445603,-0.516327867
2018/2/3,-4.281999103,-0.696291944,-4.277401504,4.219184505,0.00629767,0.072245394,-0.832425074,-0.967154608,-13.35355824,0.142942808,-2.225358066
2018/2/4,-0.531572989,-1.134276445,-2.74136254,9.043494406,-0.136333349,0.096995367,-1.013371858,-1.012691428,-10.98324196,-0.002179679,-1.53003539
2018/2/5,0.28125456,0.119787557,-2.969722195,8.737253858,-0.043547079,0.083600177,-0.92437093,-0.814733043,-12.2052922,0.148830026,-1.578367464
2018/2/6,-1.060059587,-0.336264836,-3.140544517,6.691656947,-0.003086985,0.065372428,-0.753564247,-0.572162029,-10.31508555,0.137585397,-1.986321507
2018/2/7,-5.056291877,0.636783842,-3.782648085,2.083281785,-0.582339218,0.067839806,-0.738579193,-6.151214959,-9.867843349,-1.074176584,-0.42998424
2018/2/8,-0.998304577,0.31521009,-6.578906113,1.645166514,-0.124362071,-0.383551004,-0.773674699,-0.550241378,-10.51979902,0.09340852,-0.704019522
2018/2/9,-3.525176331,-0.26038373,-3.694230178,7.632173792,-0.040637668,0.086873053,-0.935154555,-3.993574666,-7.738624794,-0.216338067,-0.726260419
2018/2/10,-1.744651697,0.208680041,-1.364439763,4.521435938,-0.614678929,0.10869025,-0.942370195,-0.574217178,-13.14131093,-0.361652232,-0.701817171
2018/2/11,-2.249688967,-0.091145871,-0.891993012,4.655295432,0.007535683,0.07416861,-0.925189897,-4.423001902,-13.6894313,0.12162863,-0.455866211
2018/2/12,-4.849369677,0.119343136,-1.8812297,5.65819887,-0.018079465,0.054875826,-0.797836391,-0.958787842,-15.14258258,0.113714593,-0.49117149
2018/2/13,-4.971320222,0.269033448,-2.807847717,2.272647017,0.004128599,0.047892118,-0.862686286,-1.272010167,-13.51613904,0.125812591,-0.583573601
2018/2/14,-4.817281816,-0.175903742,0.048672373,0.466526105,-0.013438065,-0.159905308,-1.085738149,-1.205667647,-12.32778006,0.083967041,-0.427385022
2018/2/15,-3.714798471,-0.332421253,-0.555791983,13.22807049,-0.029370149,-1.129776681,-0.752563111,-0.769367132,-10.44197301,0.117643085,-0.755656988
2018/2/16,-6.605136254,-0.410857654,-0.607744073,2.385847268,-0.022627415,-0.100440138,-0.549875945,-0.960467674,-9.259310536,0.136902989,-0.891899733
2018/2/17,-1.797058733,0.419205393,-1.72804649,12.75818081,-0.005122616,0.055960329,-0.668321723,-0.640846227,-11.20260348,0.074186231,-0.453575776
2018/2/18,-5.737811186,-0.471982907,-1.599975554,-2.573184035,-0.007008328,-0.613202607,-0.792350033,-0.941935334,-13.03832415,-0.224334139,-1.543492681
2018/2/19,-4.771407524,-1.917594779,-2.253932064,1.882276431,0.007110867,0.073382729,-1.720715364,-0.94146824,-13.97274122,0.077594762,-0.667400397
2018/2/20,-4.990662101,-1.096291111,-1.461549559,-0.838667754,-0.176453901,0.082745113,-0.702157836,-1.274133843,-13.36855368,-0.231388358,-0.626489348
2018/2/21,-5.473336709,0.298565926,-1.711707666,-4.064610146,-0.207066964,0.075413942,-0.647621004,-1.501115221,-11.69732725,0.033238387,-0.502166567
2018/2/22,-4.278446288,-0.256964496,-2.169841909,0.494555191,-0.023886531,0.084014696,-1.511855012,-0.76136762,-13.57830378,0.02498447,-0.467666858
2018/2/23,-4.850922202,0.194142437,-3.953504661,0.131135047,-0.013562548,0.089324862,-1.184720784,-1.12283509,-13.81504058,0.06135628,-1.406850524
2018/2/24,-5.165061997,0.387449984,-1.738358266,1.299086531,0.00653256,0.072682027,-0.902919305,-1.196527673,-11.96703876,0.091639898,-0.748427911
2018/2/25,-6.254099466,-0.30260848,-1.513397509,-1.619666149,-0.100675735,0.068957166,-0.451833398,-0.884326992,-13.42656613,0.105085421,-0.203821106
2018/2/26,-6.72495561,0.051576213,-4.747230749,0.368621344,-0.02669317,0.073218372,-0.755251937,-0.96238021,-11.04176447,0.117587786,-1.00527121
2018/2/27,-6.441303161,0.363245073,-6.288977263,5.634319487,0.012911139,0.085182602,-0.634371741,-0.87953449,-6.51022666,-0.537466613,-0.632105573
2018/2/28,-3.872390953,0.276638391,-1.580929525,1.191590825,-0.010838336,-0.096494765,-1.461734313,-5.205401501,-11.88136598,0.022554405,-0.289824169
2018/3/1,0.323882476,0.788714274,-4.235852641,0.282134865,-0.030768618,-0.302017474,-1.500441225,-1.906347775,-13.05690425,0.130383341,-1.089410076
2018/3/2,-3.393420456,0.579240965,0.262539116,0.164400768,0.012022028,0.058121691,-1.356429907,-1.001504548,-16.2766013,0.161206928,-0.616074681
2018/3/3,-7.398604282,0.549594017,-1.735489825,0.489541813,-0.017241995,0.068224474,-1.216915365,-1.186397852,-17.00681285,0.152382016,-0.367030993
2018/3/4,-7.498196938,0.545913799,-1.584672686,-1.187915047,0.0400356,0.076423356,-1.393810467,-0.91571174,-14.0014332,0.151355571,-0.120513925
2018/3/5,-2.598614993,0.169358326,-3.90992241,-0.951644291,0.022472003,-0.05776632,-0.877395029,-1.166113795,-10.83097383,0.123376586,-0.282649988
2018/3/6,-7.775479164,0.585421184,-2.251751015,4.72766616,0.005032411,0.037483019,-0.5735479,-0.537249469,-9.209987503,0.13679329,-0.18004142
2018/3/7,-4.916430002,0.397145279,-4.833854187,10.95111143,0.007109696,0.085863527,-0.575152147,-0.608040919,-11.14293673,0.125262105,-0.406984567
2018/3/8,-7.258342884,0.352878864,-3.203076497,3.074776218,0.00294904,0.062627396,-0.524834422,-1.17702682,-14.3703715,0.133492815,-1.762473699
2018/3/9,-6.852065913,0.490792406,-1.477143186,0.021265739,0.031172867,0.04101763,-0.065547061,-1.175095874,-17.18806132,0.139071757,-0.515483785
2018/3/10,-6.273383017,0.274616066,-1.206949351,-0.224240352,-0.134543755,0.066166927,-1.101284474,-1.19531801,-16.89875329,0.152251828,-0.375212613
2018/3/11,-6.436378645,0.845335207,-1.505547181,1.546685831,-0.006935943,0.056255853,-1.258949694,-1.058602358,-16.77500774,0.145269654,-0.462204924
2018/3/12,0.207339454,0.627810488,0.180389887,1.06963357,0.009188895,0.084695788,-0.80863596,-1.645812973,-14.21469819,0.139744295,-0.436030558
2018/3/13,-2.362935834,0.738349605,-0.499584329,0.63708454,0.03957935,0.061342235,-0.773129702,-1.134287611,-13.85019638,0.01330605,-0.591014878
2018/3/14,-7.460300981,0.42756537,-1.75197751,8.390783588,-0.203257785,0.066892764,-1.061731018,-0.774925963,-13.97822602,0.106791741,-0.355159687
2018/3/15,-5.521653883,0.309265704,-3.132023525,-0.167941105,-0.144186799,0.056704643,-1.622915879,-0.615485816,-10.73242061,0.096100198,-0.307024568
2018/3/16,-0.763065609,-0.153513199,-2.021532968,-0.418392384,0.025062033,0.038348875,-1.247841163,-0.751400208,-9.266802789,0.12601949,-0.506611645
2018/3/17,-4.876830863,0.437342059,-3.758765895,6.399971352,0.016940365,0.086995903,-1.219454049,-1.062955788,-10.84724655,0.084257554,-0.425454744
2018/3/18,-6.324195731,0.148976998,-1.587547146,0.005644027,0.026257993,0.054244705,-1.694575356,-0.917737184,-4.78127806,-0.07184292,-0.216815116
2018/3/19,-2.199777277,-0.142020876,-3.310253657,-1.865350351,-0.352452414,0.049397399,-1.65072756,-1.516293518,2.037347029,0.139773013,-0.99638721
2018/3/20,-3.218910924,0.353185623,-0.697638901,-2.623606612,-0.274076844,0.053064223,-1.604028581,-1.157149353,1.313380559,0.138126797,-0.614392775
2018/3/21,-0.649762747,0.354221857,-5.117182319,5.282258381,0.024437348,0.06422968,-1.608394384,-1.03208643,5.543138192,0.108879142,-0.988071365
2018/3/22,-1.806588304,0.243440151,-3.572318802,-1.79065334,-0.362642584,-0.134639189,-1.57618939,-1.622617017,2.999466348,0.136603794,-0.602567639
2018/3/23,-0.088703775,0.102535918,-6.524175509,-1.751197372,-0.134198152,-0.268651774,-1.384299245,-0.870690366,3.800343684,0.127370586,-0.131269941
2018/3/24,-1.575962789,0.233928235,-3.815129037,-1.897820378,-0.156355324,0.064458497,-1.31621804,-1.166161031,3.055278697,0.135873018,-0.449082608
2018/3/25,-4.07822215,-0.535730996,-7.020440697,3.894463349,0.019818731,0.049652423,-1.042518623,-1.371299816,1.576088164,0.167176665,-0.404649984
2018/3/26,-7.61597729,0.355085124,-5.068450812,-0.42804894,-0.277702285,0.053547836,-1.471081979,-1.622944678,-0.998595933,0.128465735,-0.081980904
2018/3/27,-8.159240503,0.448766216,-5.485948542,6.774438709,-0.175190944,0.018239656,-1.316800065,-2.117583353,0.507215371,0.163514487,-0.252479603
2018/3/28,-8.357338778,-0.062495361,-4.327448171,7.846284137,0.018817852,-0.058703016,-1.040280154,-1.273411278,2.440626724,0.131925796,-0.605201896
2018/3/29,-4.653900189,0.179537839,-3.952186559,-2.666159009,-0.472677983,0.039065968,-1.458193913,-1.152853241,-4.462462129,-0.485985138,-0.314214854
2018/3/30,-5.207097673,0.867693532,-5.728745755,4.100072394,-0.293077155,-0.44684066,-1.813114177,-1.790577425,-0.187346923,0.14795662,-0.189264592
2018/3/31,-7.509889239,0.018957307,-3.086335834,-1.193038235,0.017751744,0.050361806,-1.247197317,-2.032010771,0.574486192,0.168690003,-0.504352205
2018/4/1,-6.686413696,-0.007664407,-1.549542841,-1.237201519,0.026430401,0.043663311,-1.09545946,-1.138201296,0.830012225,0.167629421,-0.26201342
2018/4/2,-5.421614883,0.189189382,-1.195140909,-2.415390891,0.031820673,0.061385866,-2.106545541,-1.969928392,6.07469906,0.134324368,-0.316332944
2018/4/3,-7.215955976,0.262327411,-2.293727433,7.055069608,0.04539342,0.134838405,-2.063421609,-1.880076857,-0.684980208,-0.061810888,-0.50612863
2018/4/4,-3.931366332,0.280874016,-2.271740669,5.2703251,0.034174241,-0.111178866,-1.509058573,-1.24652579,-0.462340102,0.163157372,-0.503158001
2018/4/5,-6.762249699,-0.471453007,-1.517375183,8.439247051,0.044462569,0.029744273,-1.620733425,-1.342982396,1.961141444,0.149604996,-0.16366837
2018/4/6,-7.268059995,0.686067242,-2.806367046,1.639630121,0.023925391,-0.382684465,-1.783359256,-5.061011251,3.593130718,0.128383907,-0.080416167
2018/4/7,-5.714002116,0.848899709,-2.247806056,-0.530030683,0.035261013,-0.434237195,-1.897460603,-1.175102995,1.941676576,0.148565388,-0.690824573
2018/4/8,-7.053182426,0.073484112,-4.910173604,-0.734479355,0.013429363,0.057663923,-2.095221416,-1.270084071,1.505935409,0.127314646,-0.651739433
2018/4/9,-7.35982845,0.016756767,-2.497800011,2.822513671,0.017694396,-0.321352032,-1.312764,-1.129651878,0.005799646,0.033526959,-0.439054615
2018/4/10,-6.970040619,0.056679523,-1.963249103,-3.436102154,0.015234848,0.079489897,-2.000818466,-4.484546359,4.63055846,0.123791632,-0.897206456
2018/4/11,-3.69980985,-0.354789485,-4.047993327,0.511719618,-0.152901782,0.046812582,-1.463098066,-1.387323297,-5.613319548,-0.251038418,-3.057793356
2018/4/12,-7.659825683,0.332548081,-3.214534615,7.148882683,0.041035572,0.072391403,-1.30820589,-1.322853097,-0.931064974,0.178726471,-0.105551328
2018/4/13,-3.050226203,0.050323319,-2.922236261,1.716348806,0.021895245,0.064118844,-1.526379351,-2.008684062,0.912157861,0.146296951,-0.511335109
2018/4/14,-1.264589227,0.445085311,-3.471830887,9.49107651,0.015257689,0.064064139,-1.27556609,-2.268269039,2.59984375,0.144657252,-0.018009378
2018/4/15,-1.465122996,0.01494011,-3.080200129,-0.17890784,0.034167538,0.056672663,-1.269692313,-2.01801145,-3.217339152,-0.13802782,0.109387168
2018/4/16,-0.867329804,0.124583943,-2.797378375,-1.792545541,0.028404915,-0.236885586,-1.897877738,-4.29644453,-2.714638459,0.187246134,-0.902862947
2018/4/17,0.480119846,0.419024998,-4.107498118,-4.187818507,0.030700664,0.053413353,-1.706677005,-2.103132767,-1.780814691,-0.18361915,-0.637676799
2018/4/18,0.240004466,-0.050547023,-2.349451715,3.677594323,0.010967201,0.057962645,-1.564138597,-1.742635889,-1.363400344,0.19207623,-0.182606495
2018/4/19,-1.062777216,-0.0079857,-2.692668426,-0.244850022,0.014301123,0.04676563,-1.514357622,-1.495914312,-1.233034345,0.152677683,-0.470712883
2018/4/20,-5.738109457,0.291357559,-2.373501255,7.949360742,0.03969423,-0.329926702,-1.722736198,-1.331090339,3.191571556,0.146995498,-0.268635326
2018/4/21,-4.571923927,0.393711715,-2.474521988,2.327058217,-0.118714482,0.04141227,-1.647850472,-1.381444911,0.1070122,0.16882288,-0.242440235
2018/4/22,-6.740242054,0.156281658,-4.671484383,4.787311473,-0.141117898,0.038532116,-0.965148241,-1.187445743,2.477365055,0.143574911,-1.409576354
2018/4/23,-6.189738756,0.225048511,-3.107671603,9.697596026,0.032943881,0.034276873,-1.195354485,-1.454287825,1.875805614,0.142728417,-0.517653983
2018/4/24,-5.256707029,0.101024042,-2.680356126,-0.304080943,-0.185255408,0.040362767,-1.517286232,-1.962674454,-3.002180199,0.180510652,-0.307270124
2018/4/25,-6.316709627,0.713194899,-1.714021421,-0.981816355,-0.004983524,0.035017021,-1.416075707,-1.404308701,-0.44736443,0.140977695,-0.401943859
2018/4/26,-8.006177913,1.372359567,-1.859150056,0.346141814,-0.025292396,0.033962816,-1.581605659,-1.716077299,2.215859976,0.160842914,-0.350162643
2018/4/27,-6.706850656,-0.166662966,-2.478146068,-0.78535812,-0.01218767,0.034330319,-1.432443984,-1.330802546,1.317936275,0.147856662,-0.660185361
2018/4/28,-7.612942756,0.612727313,-4.628716138,-0.359257869,-0.006023523,0.023989377,-1.401604552,-1.980604783,-0.390534264,0.150613033,-0.115871446
2018/4/29,-6.473749232,0.565824646,-4.45016709,8.037518062,-0.000686844,0.045047014,-1.064990812,-1.366262601,0.09882599,0.125438096,-0.05832834
2018/4/30,-5.292512554,-3.160758803,-4.082389137,-2.09241464,0.027126274,-0.001453486,-1.198073335,-1.434218274,1.389433237,0.104826665,-0.441612417
2018/5/1,-7.882650055,1.240095455,-2.785879567,-0.969284174,-0.021834229,-0.155536168,-2.20303517,-1.660381354,1.711812947,0.125139603,-0.168504559
2018/5/2,-0.201330977,-0.735325615,-3.068039231,-1.677481941,0.02326431,0.055515711,-1.36212418,-1.521972142,1.17643682,0.134063372,-1.142026057
2018/5/3,-1.60042608,0.271695439,-3.000224428,0.073742245,0.007365591,-0.216956739,-1.310556112,-2.314611948,2.377083775,0.114226588,-0.196956291
2018/5/4,-2.149586461,0.183328158,-2.519782342,7.861034954,-0.056086833,0.034549471,-1.433765774,-1.66453687,-1.706878595,0.130866541,-0.246437153
2018/5/5,-4.625133177,0.390020041,-3.796403272,0.391250194,0.04873864,0.033973551,-2.366425523,-1.413341077,2.737811936,0.12959957,-0.120631341
2018/5/6,-6.962323435,-0.021800477,-2.60803,-1.772414903,0.036935533,0.030737339,-1.590812205,-1.31548786,1.441918158,0.137255944,-0.207466527
2018/5/7,-3.910746362,0.332722745,-2.208177764,-0.617063253,0.005536649,0.052536205,-1.686981057,-1.502955358,4.212262,0.115662452,-0.754820498
2018/5/8,0.164149351,0.287479976,-4.226823609,1.023563986,-0.014700376,0.030440313,-1.535744821,-1.793783917,3.119915451,0.118786617,-0.224586027
2018/5/9,5.867196454,0.06490173,-3.955938463,-2.960567346,-0.260487352,-0.034421248,-1.464461967,-1.910062862,-2.111591141,0.136231967,-0.129571197
2018/5/10,2.817662821,0.527843365,-3.166562295,-1.629259877,0.029383282,0.027298695,-1.534595576,-0.913980139,1.588137663,0.102402547,-0.380502836
2018/5/11,3.34092315,0.411035587,-4.181849139,-0.713278178,0.033710799,0.049595907,-1.340425775,-2.225094755,2.974541154,0.160665826,-0.95708335
2018/5/12,3.048199374,0.503218711,-2.880856638,39.88356213,0.011829803,0.032139694,-1.782162634,-2.010348977,-0.524945717,-0.06009749,0.043961647
2018/5/13,0.070199727,-0.177253988,-3.2017604,30.88031236,0.039235197,-0.042696332,-2.161694353,-2.534034561,-2.504955818,0.138910269,-0.394351201
2018/5/14,0.665390038,0.199342962,-3.792618735,-4.69204255,-0.262919829,0.047281516,-1.992352902,-1.880509762,-1.178139739,-0.111809503,-0.395824187
2018/5/15,0.177632936,0.911835444,-2.732731397,27.89619789,-0.313995322,0.040477162,-1.660212144,-1.929701991,0.522413939,0.135542663,-0.292797766
2018/5/16,-0.519871234,0.447174579,-1.991826565,20.47259846,0.031587983,0.032641059,-2.515398355,-1.636461102,3.167852827,0.121613123,-0.166412164
2018/5/17,-0.186952797,-0.585984711,-2.978164036,-1.914817366,0.028316126,0.054564836,-2.59182232,-1.251681154,4.282132186,0.11897788,-0.283990724
2018/5/18,-0.06797653,0.43958671,-3.954656247,24.86921269,-0.033739971,-0.331832438,-1.802744901,-1.650037307,1.106597946,0.142654912,-0.709528148
2018/5/19,-0.471680401,0.571519684,-3.109921196,1.079881079,0.039742137,0.040189367,-1.705957754,-1.088160326,1.910355325,0.12354638,-0.04040731
2018/5/20,0.222128928,0.032190174,-4.023816902,3.170259609,-0.008641836,0.033731606,-1.422287545,-2.020046471,1.058414878,0.132636442,-0.38695066
2018/5/21,0.352334655,0.983981895,-4.911714044,-1.055645227,-0.007307692,0.04565547,-1.030017387,-1.411939259,-2.006137269,0.138587432,-0.553037469
2018/5/22,0.075311747,0.280991316,-4.185728547,1.104870637,0.006703656,0.023778658,-1.568590931,-1.559146198,0.421719822,0.148219895,-0.264151905
2018/5/23,0.254968574,0.505141857,-1.377102057,2.498464947,0.004604393,0.040518098,-1.715331732,-1.430692371,-4.693992245,0.16483303,-0.566409387
2018/5/24,0.1230011,-0.177420731,-1.321587645,1.547027508,0.021767533,-0.128254864,-1.160202981,-1.687784874,-3.696016353,0.177285736,-0.107641221
2018/5/25,0.066252329,-0.025348224,-2.095211078,1.823140729,0.00749332,0.026939154,-1.665994746,-1.631425204,-1.652535481,0.189057851,-0.263191219
2018/5/26,2.225261555,0.135387402,-3.415736084,24.76508655,0.0027991,-0.136391394,-1.889066469,-1.971532133,2.262443068,0.134739177,-0.30227116
2018/5/27,0.193368244,0.233323536,-3.313886913,0.976397808,0.032939004,0.025639887,-2.340818731,-1.377838728,0.913632668,0.134698319,0.210733165
2018/5/28,5.530944756,0.113119058,-3.707071795,26.38956217,-0.106416344,0.007440408,-1.617394179,-1.785177749,-0.17607521,0.120210555,-0.514219794
2018/5/29,0.054774346,0.043444291,-4.270599316,6.277157459,0.002585801,0.025685028,-1.006818872,-1.304771925,1.051833345,0.014713578,-0.244679055
2018/5/30,-0.886185902,-0.277242977,-3.387801487,8.804079373,0.022167297,0.066635225,-2.099231774,-1.578086702,0.09567608,0.138992716,-0.318857983
2018/5/31,-0.582213063,1.133096203,-2.919198714,42.06825503,-0.285485604,0.021333229,-1.678955588,-1.992203502,-1.790146601,0.132941583,-0.165115501
2018/6/1,0.051454246,0.504412806,-3.344295584,14.78450957,-0.07082201,0.014220048,-1.252921936,-1.722548827,0.987083103,0.147535613,-0.579820098
2018/6/2,0.284789951,0.058432631,-3.127931801,18.85912013,-0.039452124,0.023140826,-1.947112241,-1.378576704,0.362925055,0.134960984,-1.041038126
2018/6/3,0.639494472,0.581716112,-4.381487263,2.430074024,-0.009127359,0.031720422,-1.832830049,-1.99644888,0.251238322,0.17523465,-0.038652349
2018/6/4,0.760952175,0.322708526,-3.784017815,2.702908602,-0.006766601,0.024730901,-1.621466497,-1.44430048,-3.383953943,0.13141785,0.347859008
2018/6/5,0.743220165,1.020699805,-2.791591715,13.60047793,-0.199450469,0.021465106,-1.367107789,-1.908696141,-1.679764226,0.138432956,-0.516297264
2018/6/6,0.60704413,-0.002884752,-4.700591491,-0.849724805,0.020583494,0.023271149,-1.193279151,-1.427088893,-2.250483973,-0.043058695,-0.498019131
2018/6/7,0.538621296,0.561268172,-3.557975842,-3.011266234,-0.046149629,0.045954013,-1.398695516,-2.118801957,-3.862259876,-0.057076751,-0.045452834
2018/6/8,-0.361060642,0.250678364,-2.695612152,-2.500840905,0.05081909,-0.080247085,-1.300817313,-1.646411966,2.705957106,0.111572964,-0.519805372
2018/6/9,0.272573722,0.689577094,-2.118842604,19.49934098,-0.415118678,0.019906273,-1.511667518,-1.718470824,1.996099947,0.129161922,-0.389886517
2018/6/10,1.270962015,0.742625499,-4.583068189,12.58862035,-0.007113521,0.051480966,-1.788307227,-2.156069601,-1.056160104,0.170343266,-0.281169851
2018/6/11,3.258746246,0.55772043,-2.399934881,-2.862137403,0.039080097,-0.236380743,-1.960156239,-1.915956583,-0.385333491,0.15598209,-0.142210168
2018/6/12,0.164272724,0.529157341,-4.80328965,-2.661935746,0.024201625,0.020844578,-1.869945575,-1.762402034,3.697447667,0.115849785,0.022837965
2018/6/13,0.138415363,0.494743625,-5.461632103,-0.888931521,0.033242045,0.018608068,-1.919482098,-1.416839735,3.958316467,0.127009407,0.057298329
2018/6/14,0.335929575,0.349540761,-3.441731058,1.968681544,0.017826565,0.015890999,-1.200215455,-1.576827437,3.094906843,0.128529642,-0.039049618
2018/6/15,0.74468253,1.552631136,-4.134616749,0.345915445,0.028375898,0.027227416,-1.723091147,-1.823246269,1.972320125,0.118945529,-0.057823037
2018/6/16,1.238088361,0.98212438,-4.784938922,-1.730617834,0.040556741,-0.098159614,-1.986159981,-1.885467777,2.365711763,0.108487328,-0.122783649
2018/6/17,-0.155633038,0.80299574,-3.152164565,-2.745616399,0.036135972,0.037949984,-1.485914919,-1.306488518,0.118928496,0.120400874,-0.237068257
2018/6/18,-0.041976538,1.114187262,-5.363471113,-2.167362222,0.021693588,0.029708256,-1.850815987,-1.993671197,1.159099703,0.139675846,-0.072249663
2018/6/19,0.413175347,1.305893958,-3.899087658,1.670795535,0.0100502,0.047140251,-1.10557982,-1.960699009,0.437453177,0.100908634,-0.328332777
2018/6/20,0.486267301,0.527641347,-2.561192098,-0.489651719,0.007103081,-0.343711958,-1.643726381,-1.61174534,2.193072293,0.135530992,0.322985801
2018/6/21,-0.29187586,-0.095685124,-3.067060501,2.829779602,0.045671502,0.015166034,-1.816544488,-1.717567542,1.728075688,0.13427006,-0.432718762
2018/6/22,0.500397834,0.596687824,-5.372814511,1.324275238,-0.007592469,0.047416283,-2.304524104,-1.908154,-0.963302337,-0.224261065,-0.694395187
2018/6/23,-0.016484602,0.941106581,-5.394192771,-0.610285646,0.010653533,0.040754794,-2.098270998,-2.16458173,3.606217823,0.104315742,-0.253559792
2018/6/24,-0.632831303,0.146475031,-3.503135059,0.335025965,-0.102423123,0.037694424,-1.741992987,-1.81357549,2.387282947,0.118798884,-0.345467265
2018/6/25,-0.385455095,0.177506158,-2.345108295,1.520300527,0.032115454,0.012157002,-1.772840541,-1.884563337,0.420379395,0.138761843,-0.974628934
2018/6/26,0.15171465,0.388796854,-3.165016948,5.923216503,0.032726997,-0.00208976,-1.87430953,-1.958613504,-0.006036114,0.136451483,-0.061211488
2018/6/27,0.263145437,0.292713291,-4.132356829,4.725498291,0.020513089,0.038441983,-1.707882885,-2.261585663,-3.396155191,-0.165680949,-0.193344853
2018/6/28,-0.267721501,-0.4164984,-3.008323034,-2.892076492,-0.323573884,0.046073528,-1.662440604,-1.217470018,0.289017385,-0.119793579,-0.224114561
2018/6/29,1.55529659,0.294265409,-4.986340659,-2.12685583,0.027365487,0.019939715,-1.697038288,-1.625797366,-0.280501913,0.122533268,-0.627318174
2018/6/30,0.402433094,0.834442489,-2.278601774,10.40841761,0.030696011,0.021942717,-1.591034847,-1.540900463,-2.879664423,-0.011722905,-1.178886302
2018/7/1,-0.305448814,0.721338187,-3.376534311,-0.656564718,0.011480276,0.017177725,-2.685368981,-2.342629131,-2.900404773,0.150361039,0.038247842
2018/7/2,-0.102434957,0.72475508,-4.464100757,-1.132941502,0.010466147,0.051401141,-2.003030013,-1.884577282,-3.008212052,-0.113265768,0.079199386
2018/7/3,0.031889138,-1.483103334,-3.941354399,2.971604706,0.019989973,-0.004216254,-1.911704489,-1.916464975,0.826544067,0.127242789,0.053594725
2018/7/4,0.353430322,0.933336098,-3.588915234,3.197420792,-0.19853809,-0.008515238,-1.441409177,-1.89799004,1.14982167,0.180717788,0.302653061
2018/7/5,0.126992643,-0.916807496,-4.39759404,-2.4245336,0.022062298,-0.092653028,-1.561305259,-1.649664738,0.045610261,0.170780712,-0.290014471
2018/7/6,-0.308759724,0.692628891,-4.659230822,2.310115276,0.021601166,0.032442622,-1.480732001,-1.649369421,1.892076965,0.169160705,0.215514527
2018/7/7,0.396084203,0.779946753,-3.233383215,10.38518901,-0.000237057,0.025136845,-1.814670501,-1.44929923,0.5417094,0.161791925,-0.338253539
2018/7/8,0.304882946,1.124964767,-1.85968639,12.0020338,0.055376062,0.028209856,-2.139737771,-1.741549449,1.014802364,0.17992585,-0.034819226
2018/7/9,0.763632796,0.280876174,-1.843572941,3.330778488,-0.475293786,0.044799028,-1.846191766,-1.888212347,-4.390250166,0.20995497,0.230073834
2018/7/10,-0.297108292,0.915805944,-3.67260823,-2.141181151,-0.138784799,-0.347079093,-1.475796819,-1.932757317,-0.946418197,0.207884769,0.195983371
2018/7/11,2.661826117,0.848980088,-3.59373836,1.17332802,-7.99E-05,-0.080653991,-1.84855258,-1.634524168,1.285124449,0.161130353,0.135486652
2018/7/12,0.864457705,0.555267205,-2.801133409,-0.060720119,0.002697192,-0.162164516,-1.518431944,-1.599083479,2.132711458,0.15573899,0.03198517
2018/7/13,0.573683279,0.493930966,-3.884885812,0.466887957,0.022031684,0.051619625,-1.822758688,-1.641054,1.985736872,0.15062848,-0.160473877
2018/7/14,0.471329515,0.83591277,-3.042195843,-0.345219333,0.02073006,0.064091032,-0.989723354,-1.583140667,1.483318401,0.177473231,-0.317230016
2018/7/15,0.196170611,0.583590853,-3.310197005,-1.935955604,0.037309045,0.063313383,-1.346123787,-1.803476102,-0.991545169,0.146076481,-0.039364768
2018/7/16,0.562847264,0.757289815,-3.604071398,-2.871006301,-0.390572704,-0.271549251,-0.848572867,-1.266959181,-0.954574361,0.184724356,-0.028591103
2018/7/17,0.183973475,0.501437283,-3.887872777,8.916002261,0.011472058,0.049170927,-1.894333599,-1.394488047,-3.547221824,-0.015783793,-1.159386976
2018/7/18,0.464458226,0.492688265,-3.899635751,-1.474958381,0.036554702,0.061198191,-1.830369831,-2.031349945,0.377425944,0.181085046,0.549956218
2018/7/19,0.57889813,0.271550932,-5.667482984,-1.252543138,-0.131769138,0.064635123,-1.23064956,-1.423468293,-0.146556192,0.206935903,0.057675349
2018/7/20,0.107775177,0.808351927,-1.999616197,-2.764193562,0.034551766,0.096149811,-1.146979668,-1.244819635,1.506550843,0.152493061,-0.105447443
2018/7/21,-0.06513996,0.566847947,-3.681257986,-1.925921709,0.043951148,-0.162586916,-1.744234438,-2.550496499,-1.348868074,0.09273003,-0.028214523
2018/7/22,-0.062730547,0.515942103,-1.984677174,-3.062483938,-0.00040965,-0.179503218,-1.880749448,-1.513975964,-1.704443919,-0.227252604,0.281579896
2018/7/23,0.595769904,0.444375097,-3.879479485,-0.050787136,0.001592089,0.062479014,-1.467690258,-2.019299697,0.975264537,0.148587921,-0.376126284
2018/7/24,0.315696956,0.353399204,-1.699421731,-1.642267708,0.022881271,0.049777886,-1.54196462,-1.882893778,0.969955521,0.164542096,-0.439032581
2018/7/25,1.20579659,0.728316212,-5.282103611,8.045444723,-0.001850071,-0.110022067,-1.066263515,-1.88223269,-0.294287265,0.182690187,0.305891525
2018/7/26,0.938266753,0.774902203,-2.134868335,27.16653251,0.007366151,-0.061022617,-0.884373444,-1.424806496,0.791914257,0.146500793,0.381124483
